sex,x,L,M,S
F,1636,-0.3437,17.11,0.14352
F,1637,-0.3437,17.1159,0.14354
F,1638,-0.3438,17.1218,0.14357
F,1639,-0.3438,17.1277,0.14359
F,1640,-0.3438,17.1336,0.14362
F,1641,-0.3439,17.1395,0.14364
F,1642,-0.3439,17.1455,0.14367
F,1643,-0.344,17.1514,0.14369
F,1644,-0.344,17.1573,0.14372
F,1645,-0.3441,17.1632,0.14375
F,1646,-0.3441,17.1691,0.14377
F,1647,-0.3441,17.175,0.1438
F,1648,-0.3442,17.1809,0.14382
F,1649,-0.3442,17.1868,0.14385
F,1650,-0.3443,17.1927,0.14387
F,1651,-0.3443,17.1987,0.1439
F,1652,-0.3444,17.2046,0.14392
F,1653,-0.3444,17.2105,0.14395
F,1654,-0.3444,17.2164,0.14398
F,1655,-0.3445,17.2223,0.144
F,1656,-0.3445,17.2282,0.14403
F,1657,-0.3446,17.2341,0.14405
F,1658,-0.3446,17.24,0.14408
F,1659,-0.3447,17.2459,0.1441
F,1660,-0.3447,17.2518,0.14413
F,1661,-0.3448,17.2577,0.14415
F,1662,-0.3448,17.2636,0.14418
F,1663,-0.3448,17.2695,0.1442
F,1664,-0.3449,17.2754,0.14423
F,1665,-0.3449,17.2813,0.14426
F,1666,-0.345,17.2872,0.14428
F,1667,-0.345,17.2931,0.14431
F,1668,-0.3451,17.299,0.14433
F,1669,-0.3451,17.3049,0.14436
F,1670,-0.3451,17.3108,0.14438
F,1671,-0.3452,17.3167,0.14441
F,1672,-0.3452,17.3226,0.14443
F,1673,-0.3453,17.3285,0.14446
F,1674,-0.3453,17.3344,0.14448
F,1675,-0.3454,17.3402,0.14451
F,1676,-0.3454,17.3461,0.14453
F,1677,-0.3454,17.352,0.14456
F,1678,-0.3455,17.3579,0.14458
F,1679,-0.3455,17.3638,0.14461
F,1680,-0.3456,17.3697,0.14463
F,1681,-0.3456,17.3756,0.14466
F,1682,-0.3457,17.3815,0.14468
F,1683,-0.3457,17.3873,0.14471
F,1684,-0.3457,17.3932,0.14473
F,1685,-0.3458,17.3991,0.14476
F,1686,-0.3458,17.405,0.14479
F,1687,-0.3459,17.4109,0.14481
F,1688,-0.3459,17.4167,0.14484
F,1689,-0.346,17.4226,0.14486
F,1690,-0.346,17.4285,0.14489
F,1691,-0.346,17.4344,0.14491
F,1692,-0.3461,17.4403,0.14494
F,1693,-0.3461,17.4461,0.14496
F,1694,-0.3462,17.452,0.14499
F,1695,-0.3462,17.4579,0.14501
F,1696,-0.3463,17.4637,0.14504
F,1697,-0.3463,17.4696,0.14506
F,1698,-0.3463,17.4755,0.14509
F,1699,-0.3464,17.4814,0.14511
F,1700,-0.3464,17.4872,0.14514
F,1701,-0.3465,17.4931,0.14516
F,1702,-0.3465,17.499,0.14519
F,1703,-0.3466,17.5048,0.14521
F,1704,-0.3466,17.5107,0.14524
F,1705,-0.3467,17.5166,0.14526
F,1706,-0.3467,17.5224,0.14529
F,1707,-0.3467,17.5283,0.14531
F,1708,-0.3468,17.5341,0.14534
F,1709,-0.3468,17.54,0.14536
F,1710,-0.3469,17.5459,0.14539
F,1711,-0.3469,17.5517,0.14541
F,1712,-0.347,17.5576,0.14544
F,1713,-0.347,17.5634,0.14546
F,1714,-0.347,17.5693,0.14549
F,1715,-0.3471,17.5751,0.14551
F,1716,-0.3471,17.581,0.14553
F,1717,-0.3472,17.5868,0.14556
F,1718,-0.3472,17.5927,0.14558
F,1719,-0.3473,17.5985,0.14561
F,1720,-0.3473,17.6044,0.14563
F,1721,-0.3473,17.6102,0.14566
F,1722,-0.3474,17.6161,0.14568
F,1723,-0.3474,17.6219,0.14571
F,1724,-0.3475,17.6278,0.14573
F,1725,-0.3475,17.6336,0.14576
F,1726,-0.3476,17.6394,0.14578
F,1727,-0.3476,17.6453,0.14581
F,1728,-0.3476,17.6511,0.14583
F,1729,-0.3477,17.657,0.14586
F,1730,-0.3477,17.6628,0.14588
F,1731,-0.3478,17.6686,0.14591
F,1732,-0.3478,17.6745,0.14593
F,1733,-0.3479,17.6803,0.14596
F,1734,-0.3479,17.6861,0.14598
F,1735,-0.3479,17.692,0.146
F,1736,-0.348,17.6978,0.14603
F,1737,-0.348,17.7036,0.14605
F,1738,-0.3481,17.7095,0.14608
F,1739,-0.3481,17.7153,0.1461
F,1740,-0.3482,17.7211,0.14613
F,1741,-0.3482,17.7269,0.14615
F,1742,-0.3482,17.7328,0.14618
F,1743,-0.3483,17.7386,0.1462
F,1744,-0.3483,17.7444,0.14623
F,1745,-0.3484,17.7502,0.14625
F,1746,-0.3484,17.7561,0.14628
F,1747,-0.3485,17.7619,0.1463
F,1748,-0.3485,17.7677,0.14632
F,1749,-0.3485,17.7735,0.14635
F,1750,-0.3486,17.7793,0.14637
F,1751,-0.3486,17.7851,0.1464
F,1752,-0.3487,17.791,0.14642
F,1753,-0.3487,17.7968,0.14645
F,1754,-0.3488,17.8026,0.14647
F,1755,-0.3488,17.8084,0.1465
F,1756,-0.3488,17.8142,0.14652
F,1757,-0.3489,17.82,0.14654
F,1758,-0.3489,17.8258,0.14657
F,1759,-0.349,17.8316,0.14659
F,1760,-0.349,17.8374,0.14662
F,1761,-0.3491,17.8432,0.14664
F,1762,-0.3491,17.849,0.14667
F,1763,-0.3491,17.8548,0.14669
F,1764,-0.3492,17.8606,0.14672
F,1765,-0.3492,17.8664,0.14674
F,1766,-0.3493,17.8722,0.14676
F,1767,-0.3493,17.878,0.14679
F,1768,-0.3493,17.8838,0.14681
F,1769,-0.3494,17.8896,0.14684
F,1770,-0.3494,17.8954,0.14686
F,1771,-0.3495,17.9012,0.14689
F,1772,-0.3495,17.907,0.14691
F,1773,-0.3496,17.9128,0.14693
F,1774,-0.3496,17.9186,0.14696
F,1775,-0.3496,17.9243,0.14698
F,1776,-0.3497,17.9301,0.14701
F,1777,-0.3497,17.9359,0.14703
F,1778,-0.3498,17.9417,0.14706
F,1779,-0.3498,17.9475,0.14708
F,1780,-0.3499,17.9533,0.1471
F,1781,-0.3499,17.959,0.14713
F,1782,-0.3499,17.9648,0.14715
F,1783,-0.35,17.9706,0.14718
F,1784,-0.35,17.9764,0.1472
F,1785,-0.3501,17.9821,0.14722
F,1786,-0.3501,17.9879,0.14725
F,1787,-0.3502,17.9937,0.14727
F,1788,-0.3502,17.9995,0.1473
F,1789,-0.3502,18.0052,0.14732
F,1790,-0.3503,18.011,0.14735
F,1791,-0.3503,18.0168,0.14737
F,1792,-0.3504,18.0225,0.14739
F,1793,-0.3504,18.0283,0.14742
F,1794,-0.3505,18.0341,0.14744
F,1795,-0.3505,18.0398,0.14747
F,1796,-0.3505,18.0456,0.14749
F,1797,-0.3506,18.0513,0.14751
F,1798,-0.3506,18.0571,0.14754
F,1799,-0.3507,18.0629,0.14756
F,1800,-0.3507,18.0686,0.14759
F,1801,-0.3507,18.0744,0.14761
F,1802,-0.3508,18.0801,0.14763
F,1803,-0.3508,18.0859,0.14766
F,1804,-0.3509,18.0916,0.14768
F,1805,-0.3509,18.0974,0.14771
F,1806,-0.351,18.1031,0.14773
F,1807,-0.351,18.1089,0.14775
F,1808,-0.351,18.1146,0.14778
F,1809,-0.3511,18.1204,0.1478
F,1810,-0.3511,18.1261,0.14783
F,1811,-0.3512,18.1319,0.14785
F,1812,-0.3512,18.1376,0.14787
F,1813,-0.3513,18.1434,0.1479
F,1814,-0.3513,18.1491,0.14792
F,1815,-0.3513,18.1548,0.14794
F,1816,-0.3514,18.1606,0.14797
F,1817,-0.3514,18.1663,0.14799
F,1818,-0.3515,18.172,0.14802
F,1819,-0.3515,18.1778,0.14804
F,1820,-0.3515,18.1835,0.14806
F,1821,-0.3516,18.1892,0.14809
F,1822,-0.3516,18.195,0.14811
F,1823,-0.3517,18.2007,0.14814
F,1824,-0.3517,18.2064,0.14816
F,1825,-0.3518,18.2122,0.14818
F,1826,-0.3518,18.2179,0.14821
F,1827,-0.3518,18.2236,0.14823
F,1828,-0.3519,18.2293,0.14825
F,1829,-0.3519,18.235,0.14828
F,1830,-0.352,18.2408,0.1483
F,1831,-0.352,18.2465,0.14833
F,1832,-0.352,18.2522,0.14835
F,1833,-0.3521,18.2579,0.14837
F,1834,-0.3521,18.2636,0.1484
F,1835,-0.3522,18.2693,0.14842
F,1836,-0.3522,18.2751,0.14844
F,1837,-0.3523,18.2808,0.14847
F,1838,-0.3523,18.2865,0.14849
F,1839,-0.3523,18.2922,0.14852
F,1840,-0.3524,18.2979,0.14854
F,1841,-0.3524,18.3036,0.14856
F,1842,-0.3525,18.3093,0.14859
F,1843,-0.3525,18.315,0.14861
F,1844,-0.3526,18.3207,0.14863
F,1845,-0.3526,18.3264,0.14866
F,1846,-0.3526,18.3321,0.14868
F,1847,-0.3527,18.3378,0.14871
F,1848,-0.3527,18.3435,0.14873
F,1849,-0.3528,18.3492,0.14875
F,1850,-0.3528,18.3549,0.14878
F,1851,-0.3528,18.3606,0.1488
F,1852,-0.3529,18.3663,0.14882
F,1853,-0.3529,18.372,0.14885
F,1854,-0.353,18.3777,0.14887
F,1855,-0.353,18.3834,0.14889
F,1856,-0.3531,18.389,0.14892
