sex,x,L,M,S
F,723,1,86.1967,0.03728
F,724,1,86.2259,0.03729
F,725,1,86.2551,0.03729
F,726,1,86.2843,0.0373
F,727,1,86.3134,0.03731
F,728,1,86.3426,0.03732
F,729,1,86.3717,0.03732
F,730,1,86.4008,0.03733
F,731,1,85.7299,0.03764
F,732,1,85.7589,0.03765
F,733,1,85.788,0.03766
F,734,1,85.817,0.03767
F,735,1,85.846,0.03767
F,736,1,85.8749,0.03768
F,737,1,85.9039,0.03769
F,738,1,85.9328,0.0377
F,739,1,85.9617,0.0377
F,740,1,85.9906,0.03771
F,741,1,86.0194,0.03772
F,742,1,86.0483,0.03772
F,743,1,86.0771,0.03773
F,744,1,86.1059,0.03774
F,745,1,86.1347,0.03775
F,746,1,86.1634,0.03775
F,747,1,86.1921,0.03776
F,748,1,86.2209,0.03777
F,749,1,86.2495,0.03778
F,750,1,86.2782,0.03778
F,751,1,86.3069,0.03779
F,752,1,86.3355,0.0378
F,753,1,86.3641,0.0378
F,754,1,86.3927,0.03781
F,755,1,86.4212,0.03782
F,756,1,86.4498,0.03783
F,757,1,86.4783,0.03783
F,758,1,86.5068,0.03784
F,759,1,86.5353,0.03785
F,760,1,86.5638,0.03786
F,761,1,86.5922,0.03786
F,762,1,86.6206,0.03787
F,763,1,86.649,0.03788
F,764,1,86.6774,0.03788
F,765,1,86.7057,0.03789
F,766,1,86.7341,0.0379
F,767,1,86.7624,0.03791
F,768,1,86.7907,0.03791
F,769,1,86.819,0.03792
F,770,1,86.8472,0.03793
F,771,1,86.8754,0.03794
F,772,1,86.9037,0.03794
F,773,1,86.9319,0.03795
F,774,1,86.96,0.03796
F,775,1,86.9882,0.03796
F,776,1,87.0163,0.03797
F,777,1,87.0444,0.03798
F,778,1,87.0725,0.03799
F,779,1,87.1006,0.03799
F,780,1,87.1286,0.038
F,781,1,87.1567,0.03801
F,782,1,87.1847,0.03801
F,783,1,87.2126,0.03802
F,784,1,87.2406,0.03803
F,785,1,87.2686,0.03804
F,786,1,87.2965,0.03804
F,787,1,87.3244,0.03805
F,788,1,87.3523,0.03806
F,789,1,87.3801,0.03806
F,790,1,87.408,0.03807
F,791,1,87.4358,0.03808
F,792,1,87.4636,0.03809
F,793,1,87.4914,0.03809
F,794,1,87.5192,0.0381
F,795,1,87.5469,0.03811
F,796,1,87.5746,0.03812
F,797,1,87.6023,0.03812
F,798,1,87.63,0.03813
F,799,1,87.6577,0.03814
F,800,1,87.6853,0.03814
F,801,1,87.7129,0.03815
F,802,1,87.7405,0.03816
F,803,1,87.7681,0.03817
F,804,1,87.7956,0.03817
F,805,1,87.8232,0.03818
F,806,1,87.8507,0.03819
F,807,1,87.8782,0.03819
F,808,1,87.9056,0.0382
F,809,1,87.9331,0.03821
F,810,1,87.9605,0.03821
F,811,1,87.9879,0.03822
F,812,1,88.0153,0.03823
F,813,1,88.0427,0.03824
F,814,1,88.07,0.03824
F,815,1,88.0974,0.03825
F,816,1,88.1247,0.03826
F,817,1,88.1519,0.03826
F,818,1,88.1792,0.03827
F,819,1,88.2065,0.03828
F,820,1,88.2337,0.03829
F,821,1,88.2609,0.03829
F,822,1,88.2881,0.0383
F,823,1,88.3152,0.03831
F,824,1,88.3423,0.03831
F,825,1,88.3695,0.03832
F,826,1,88.3966,0.03833
F,827,1,88.4236,0.03834
F,828,1,88.4507,0.03834
F,829,1,88.4777,0.03835
F,830,1,88.5047,0.03836
F,831,1,88.5317,0.03836
F,832,1,88.5587,0.03837
F,833,1,88.5856,0.03838
F,834,1,88.6126,0.03838
F,835,1,88.6395,0.03839
F,836,1,88.6664,0.0384
F,837,1,88.6932,0.03841
F,838,1,88.7201,0.03841
F,839,1,88.7469,0.03842
F,840,1,88.7737,0.03843
F,841,1,88.8005,0.03843
F,842,1,88.8273,0.03844
F,843,1,88.854,0.03845
F,844,1,88.8807,0.03845
F,845,1,88.9074,0.03846
F,846,1,88.9341,0.03847
F,847,1,88.9608,0.03848
F,848,1,88.9874,0.03848
F,849,1,89.014,0.03849
F,850,1,89.0406,0.0385
F,851,1,89.0672,0.0385
F,852,1,89.0938,0.03851
F,853,1,89.1203,0.03852
F,854,1,89.1468,0.03852
F,855,1,89.1733,0.03853
F,856,1,89.1998,0.03854
F,857,1,89.2263,0.03855
F,858,1,89.2527,0.03855
F,859,1,89.2791,0.03856
F,860,1,89.3055,0.03857
F,861,1,89.3319,0.03857
F,862,1,89.3583,0.03858
F,863,1,89.3846,0.03859
F,864,1,89.4109,0.03859
F,865,1,89.4372,0.0386
F,866,1,89.4635,0.03861
F,867,1,89.4898,0.03861
F,868,1,89.516,0.03862
F,869,1,89.5422,0.03863
F,870,1,89.5684,0.03864
F,871,1,89.5946,0.03864
F,872,1,89.6208,0.03865
F,873,1,89.6469,0.03866
F,874,1,89.673,0.03866
F,875,1,89.6991,0.03867
F,876,1,89.7252,0.03868
F,877,1,89.7513,0.03868
F,878,1,89.7773,0.03869
F,879,1,89.8033,0.0387
F,880,1,89.8293,0.0387
F,881,1,89.8553,0.03871
F,882,1,89.8813,0.03872
F,883,1,89.9072,0.03872
F,884,1,89.9331,0.03873
F,885,1,89.9591,0.03874
F,886,1,89.9849,0.03874
F,887,1,90.0108,0.03875
F,888,1,90.0366,0.03876
F,889,1,90.0625,0.03877
F,890,1,90.0883,0.03877
F,891,1,90.1141,0.03878
F,892,1,90.1398,0.03879
F,893,1,90.1656,0.03879
F,894,1,90.1913,0.0388
F,895,1,90.217,0.03881
F,896,1,90.2427,0.03881
F,897,1,90.2684,0.03882
F,898,1,90.294,0.03883
F,899,1,90.3197,0.03883
F,900,1,90.3453,0.03884
F,901,1,90.3709,0.03885
F,902,1,90.3965,0.03885
F,903,1,90.422,0.03886
F,904,1,90.4476,0.03887
F,905,1,90.4731,0.03887
F,906,1,90.4986,0.03888
F,907,1,90.524,0.03889
F,908,1,90.5495,0.03889
F,909,1,90.575,0.0389
F,910,1,90.6004,0.03891
F,911,1,90.6258,0.03891
F,912,1,90.6512,0.03892
F,913,1,90.6765,0.03893
F,914,1,90.7019,0.03893
F,915,1,90.7272,0.03894
F,916,1,90.7525,0.03895
F,917,1,90.7778,0.03895
F,918,1,90.8031,0.03896
F,919,1,90.8283,0.03897
F,920,1,90.8536,0.03897
F,921,1,90.8788,0.03898
F,922,1,90.904,0.03899
F,923,1,90.9292,0.03899
F,924,1,90.9544,0.039
F,925,1,90.9795,0.03901
F,926,1,91.0046,0.03901
F,927,1,91.0297,0.03902
F,928,1,91.0548,0.03903
F,929,1,91.0799,0.03903
F,930,1,91.105,0.03904
F,931,1,91.13,0.03905
F,932,1,91.155,0.03905
F,933,1,91.18,0.03906
F,934,1,91.205,0.03907
F,935,1,91.23,0.03907
F,936,1,91.2549,0.03908
F,937,1,91.2799,0.03909
F,938,1,91.3048,0.03909
F,939,1,91.3297,0.0391
F,940,1,91.3545,0.03911
F,941,1,91.3794,0.03911
F,942,1,91.4043,0.03912
F,943,1,91.4291,0.03913
F,944,1,91.4539,0.03913
F,945,1,91.4787,0.03914
F,946,1,91.5035,0.03915
F,947,1,91.5282,0.03915
F,948,1,91.553,0.03916
F,949,1,91.5777,0.03917
F,950,1,91.6024,0.03917
F,951,1,91.6271,0.03918
F,952,1,91.6518,0.03918
F,953,1,91.6764,0.03919
F,954,1,91.7011,0.0392
F,955,1,91.7257,0.0392
F,956,1,91.7503,0.03921
F,957,1,91.7749,0.03922
F,958,1,91.7995,0.03922
F,959,1,91.8241,0.03923
F,960,1,91.8486,0.03924
F,961,1,91.8731,0.03924
F,962,1,91.8976,0.03925
F,963,1,91.9221,0.03926
F,964,1,91.9466,0.03926
F,965,1,91.9711,0.03927
F,966,1,91.9955,0.03928
F,967,1,92.02,0.03928
F,968,1,92.0444,0.03929
F,969,1,92.0688,0.03929
F,970,1,92.0932,0.0393
F,971,1,92.1175,0.03931
F,972,1,92.1419,0.03931
F,973,1,92.1662,0.03932
F,974,1,92.1906,0.03933
F,975,1,92.2149,0.03933
F,976,1,92.2392,0.03934
F,977,1,92.2635,0.03935
F,978,1,92.2877,0.03935
F,979,1,92.312,0.03936
F,980,1,92.3362,0.03936
F,981,1,92.3604,0.03937
F,982,1,92.3846,0.03938
F,983,1,92.4088,0.03938
F,984,1,92.433,0.03939
F,985,1,92.4572,0.0394
F,986,1,92.4813,0.0394
F,987,1,92.5054,0.03941
F,988,1,92.5295,0.03942
F,989,1,92.5536,0.03942
F,990,1,92.5777,0.03943
F,991,1,92.6018,0.03943
F,992,1,92.6259,0.03944
F,993,1,92.6499,0.03945
F,994,1,92.6739,0.03945
F,995,1,92.698,0.03946
F,996,1,92.722,0.03947
F,997,1,92.7459,0.03947
F,998,1,92.7699,0.03948
F,999,1,92.7939,0.03948
F,1000,1,92.8178,0.03949
F,1001,1,92.8418,0.0395
F,1002,1,92.8657,0.0395
F,1003,1,92.8896,0.03951
F,1004,1,92.9135,0.03952
F,1005,1,92.9373,0.03952
F,1006,1,92.9612,0.03953
F,1007,1,92.985,0.03953
F,1008,1,93.0089,0.03954
F,1009,1,93.0327,0.03955
F,1010,1,93.0565,0.03955
F,1011,1,93.0803,0.03956
F,1012,1,93.1041,0.03957
F,1013,1,93.1278,0.03957
F,1014,1,93.1516,0.03958
F,1015,1,93.1753,0.03958
F,1016,1,93.1991,0.03959
F,1017,1,93.2228,0.0396
F,1018,1,93.2465,0.0396
F,1019,1,93.2702,0.03961
F,1020,1,93.2938,0.03961
F,1021,1,93.3175,0.03962
F,1022,1,93.3411,0.03963
F,1023,1,93.3648,0.03963
F,1024,1,93.3884,0.03964
F,1025,1,93.412,0.03964
F,1026,1,93.4356,0.03965
F,1027,1,93.4592,0.03966
F,1028,1,93.4827,0.03966
F,1029,1,93.5063,0.03967
F,1030,1,93.5298,0.03968
F,1031,1,93.5534,0.03968
F,1032,1,93.5769,0.03969
F,1033,1,93.6004,0.03969
F,1034,1,93.6239,0.0397
F,1035,1,93.6473,0.03971
F,1036,1,93.6708,0.03971
F,1037,1,93.6943,0.03972
F,1038,1,93.7177,0.03972
F,1039,1,93.7411,0.03973
F,1040,1,93.7646,0.03974
F,1041,1,93.788,0.03974
F,1042,1,93.8113,0.03975
F,1043,1,93.8347,0.03975
F,1044,1,93.8581,0.03976
F,1045,1,93.8814,0.03977
F,1046,1,93.9048,0.03977
F,1047,1,93.9281,0.03978
F,1048,1,93.9514,0.03978
F,1049,1,93.9747,0.03979
F,1050,1,93.998,0.0398
F,1051,1,94.0213,0.0398
F,1052,1,94.0446,0.03981
F,1053,1,94.0678,0.03981
F,1054,1,94.0911,0.03982
F,1055,1,94.1143,0.03983
F,1056,1,94.1376,0.03983
F,1057,1,94.1608,0.03984
F,1058,1,94.184,0.03984
F,1059,1,94.2071,0.03985
F,1060,1,94.2303,0.03986
F,1061,1,94.2535,0.03986
F,1062,1,94.2766,0.03987
F,1063,1,94.2998,0.03987
F,1064,1,94.3229,0.03988
F,1065,1,94.346,0.03989
F,1066,1,94.3691,0.03989
F,1067,1,94.3922,0.0399
F,1068,1,94.4153,0.0399
F,1069,1,94.4384,0.03991
F,1070,1,94.4615,0.03991
F,1071,1,94.4845,0.03992
F,1072,1,94.5075,0.03993
F,1073,1,94.5306,0.03993
F,1074,1,94.5536,0.03994
F,1075,1,94.5766,0.03994
F,1076,1,94.5996,0.03995
F,1077,1,94.6226,0.03996
F,1078,1,94.6455,0.03996
F,1079,1,94.6685,0.03997
F,1080,1,94.6914,0.03997
F,1081,1,94.7144,0.03998
F,1082,1,94.7373,0.03999
F,1083,1,94.7602,0.03999
F,1084,1,94.7831,0.04
F,1085,1,94.806,0.04
F,1086,1,94.8289,0.04001
F,1087,1,94.8518,0.04001
F,1088,1,94.8747,0.04002
F,1089,1,94.8975,0.04003
F,1090,1,94.9203,0.04003
F,1091,1,94.9432,0.04004
F,1092,1,94.966,0.04004
F,1093,1,94.9888,0.04005
F,1094,1,95.0116,0.04005
F,1095,1,95.0344,0.04006
F,1096,1,95.0572,0.04007
F,1097,1,95.0799,0.04007
F,1098,1,95.1027,0.04008
F,1099,1,95.1254,0.04008
F,1100,1,95.1482,0.04009
F,1101,1,95.1709,0.04009
F,1102,1,95.1936,0.0401
F,1103,1,95.2163,0.04011
F,1104,1,95.239,0.04011
F,1105,1,95.2617,0.04012
F,1106,1,95.2844,0.04012
F,1107,1,95.307,0.04013
F,1108,1,95.3297,0.04013
F,1109,1,95.3523,0.04014
F,1110,1,95.375,0.04015
F,1111,1,95.3976,0.04015
F,1112,1,95.4202,0.04016
F,1113,1,95.4428,0.04016
F,1114,1,95.4654,0.04017
F,1115,1,95.488,0.04017
F,1116,1,95.5105,0.04018
F,1117,1,95.5331,0.04019
F,1118,1,95.5556,0.04019
F,1119,1,95.5782,0.0402
F,1120,1,95.6007,0.0402
F,1121,1,95.6232,0.04021
F,1122,1,95.6457,0.04021
F,1123,1,95.6682,0.04022
F,1124,1,95.6907,0.04023
F,1125,1,95.7132,0.04023
F,1126,1,95.7356,0.04024
F,1127,1,95.7581,0.04024
F,1128,1,95.7805,0.04025
F,1129,1,95.803,0.04025
F,1130,1,95.8254,0.04026
F,1131,1,95.8478,0.04026
F,1132,1,95.8702,0.04027
F,1133,1,95.8926,0.04028
F,1134,1,95.915,0.04028
F,1135,1,95.9374,0.04029
F,1136,1,95.9597,0.04029
F,1137,1,95.9821,0.0403
F,1138,1,96.0044,0.0403
F,1139,1,96.0268,0.04031
F,1140,1,96.0491,0.04032
F,1141,1,96.0714,0.04032
F,1142,1,96.0937,0.04033
F,1143,1,96.116,0.04033
F,1144,1,96.1383,0.04034
F,1145,1,96.1606,0.04034
F,1146,1,96.1828,0.04035
F,1147,1,96.2051,0.04035
F,1148,1,96.2273,0.04036
F,1149,1,96.2495,0.04036
F,1150,1,96.2718,0.04037
F,1151,1,96.294,0.04038
F,1152,1,96.3162,0.04038
F,1153,1,96.3384,0.04039
F,1154,1,96.3606,0.04039
F,1155,1,96.3827,0.0404
F,1156,1,96.4049,0.0404
F,1157,1,96.427,0.04041
F,1158,1,96.4492,0.04041
F,1159,1,96.4713,0.04042
F,1160,1,96.4934,0.04043
F,1161,1,96.5156,0.04043
F,1162,1,96.5377,0.04044
F,1163,1,96.5598,0.04044
F,1164,1,96.5818,0.04045
F,1165,1,96.6039,0.04045
F,1166,1,96.626,0.04046
F,1167,1,96.648,0.04046
F,1168,1,96.6701,0.04047
F,1169,1,96.6921,0.04047
F,1170,1,96.7141,0.04048
F,1171,1,96.7362,0.04049
F,1172,1,96.7582,0.04049
F,1173,1,96.7802,0.0405
F,1174,1,96.8021,0.0405
F,1175,1,96.8241,0.04051
F,1176,1,96.8461,0.04051
F,1177,1,96.868,0.04052
F,1178,1,96.89,0.04052
F,1179,1,96.9119,0.04053
F,1180,1,96.9339,0.04053
F,1181,1,96.9558,0.04054
F,1182,1,96.9777,0.04054
F,1183,1,96.9996,0.04055
F,1184,1,97.0215,0.04056
F,1185,1,97.0434,0.04056
F,1186,1,97.0652,0.04057
F,1187,1,97.0871,0.04057
F,1188,1,97.1089,0.04058
F,1189,1,97.1308,0.04058
F,1190,1,97.1526,0.04059
F,1191,1,97.1744,0.04059
F,1192,1,97.1963,0.0406
F,1193,1,97.2181,0.0406
F,1194,1,97.2399,0.04061
F,1195,1,97.2616,0.04061
F,1196,1,97.2834,0.04062
F,1197,1,97.3052,0.04063
F,1198,1,97.3269,0.04063
F,1199,1,97.3487,0.04064
F,1200,1,97.3704,0.04064
F,1201,1,97.3922,0.04065
F,1202,1,97.4139,0.04065
F,1203,1,97.4356,0.04066
F,1204,1,97.4573,0.04066
F,1205,1,97.479,0.04067
F,1206,1,97.5007,0.04067
F,1207,1,97.5223,0.04068
F,1208,1,97.544,0.04068
F,1209,1,97.5657,0.04069
F,1210,1,97.5873,0.04069
F,1211,1,97.6089,0.0407
F,1212,1,97.6306,0.0407
F,1213,1,97.6522,0.04071
F,1214,1,97.6738,0.04072
F,1215,1,97.6954,0.04072
F,1216,1,97.717,0.04073
F,1217,1,97.7385,0.04073
F,1218,1,97.7601,0.04074
F,1219,1,97.7817,0.04074
F,1220,1,97.8032,0.04075
F,1221,1,97.8248,0.04075
F,1222,1,97.8463,0.04076
F,1223,1,97.8678,0.04076
F,1224,1,97.8893,0.04077
F,1225,1,97.9108,0.04077
F,1226,1,97.9323,0.04078
F,1227,1,97.9538,0.04078
F,1228,1,97.9753,0.04079
F,1229,1,97.9968,0.04079
F,1230,1,98.0182,0.0408
F,1231,1,98.0397,0.0408
F,1232,1,98.0611,0.04081
F,1233,1,98.0825,0.04081
F,1234,1,98.1039,0.04082
F,1235,1,98.1253,0.04082
F,1236,1,98.1467,0.04083
F,1237,1,98.1681,0.04084
F,1238,1,98.1895,0.04084
F,1239,1,98.2109,0.04085
F,1240,1,98.2322,0.04085
F,1241,1,98.2536,0.04086
F,1242,1,98.2749,0.04086
F,1243,1,98.2963,0.04087
F,1244,1,98.3176,0.04087
F,1245,1,98.3389,0.04088
F,1246,1,98.3602,0.04088
F,1247,1,98.3815,0.04089
F,1248,1,98.4028,0.04089
F,1249,1,98.4241,0.0409
F,1250,1,98.4453,0.0409
F,1251,1,98.4666,0.04091
F,1252,1,98.4878,0.04091
F,1253,1,98.5091,0.04092
F,1254,1,98.5303,0.04092
F,1255,1,98.5515,0.04093
F,1256,1,98.5727,0.04093
F,1257,1,98.5939,0.04094
F,1258,1,98.6151,0.04094
F,1259,1,98.6363,0.04095
F,1260,1,98.6575,0.04095
F,1261,1,98.6786,0.04096
F,1262,1,98.6998,0.04096
F,1263,1,98.7209,0.04097
F,1264,1,98.7421,0.04097
F,1265,1,98.7632,0.04098
F,1266,1,98.7843,0.04098
F,1267,1,98.8054,0.04099
F,1268,1,98.8265,0.04099
F,1269,1,98.8476,0.041
F,1270,1,98.8687,0.041
F,1271,1,98.8897,0.04101
F,1272,1,98.9108,0.04101
F,1273,1,98.9318,0.04102
F,1274,1,98.9529,0.04103
F,1275,1,98.9739,0.04103
F,1276,1,98.9949,0.04104
F,1277,1,99.0159,0.04104
F,1278,1,99.0369,0.04105
F,1279,1,99.0579,0.04105
F,1280,1,99.0789,0.04106
F,1281,1,99.0999,0.04106
F,1282,1,99.1208,0.04107
F,1283,1,99.1418,0.04107
F,1284,1,99.1628,0.04108
F,1285,1,99.1837,0.04108
F,1286,1,99.2046,0.04109
F,1287,1,99.2255,0.04109
F,1288,1,99.2464,0.0411
F,1289,1,99.2673,0.0411
F,1290,1,99.2882,0.04111
F,1291,1,99.3091,0.04111
F,1292,1,99.33,0.04112
F,1293,1,99.3509,0.04112
F,1294,1,99.3717,0.04113
F,1295,1,99.3926,0.04113
F,1296,1,99.4134,0.04114
F,1297,1,99.4342,0.04114
F,1298,1,99.455,0.04115
F,1299,1,99.4758,0.04115
F,1300,1,99.4966,0.04116
F,1301,1,99.5174,0.04116
F,1302,1,99.5382,0.04117
F,1303,1,99.559,0.04117
F,1304,1,99.5798,0.04118
F,1305,1,99.6005,0.04118
F,1306,1,99.6212,0.04119
F,1307,1,99.642,0.04119
F,1308,1,99.6627,0.0412
F,1309,1,99.6834,0.0412
F,1310,1,99.7041,0.04121
F,1311,1,99.7248,0.04121
F,1312,1,99.7455,0.04122
F,1313,1,99.7662,0.04122
F,1314,1,99.7869,0.04123
F,1315,1,99.8075,0.04123
F,1316,1,99.8282,0.04124
F,1317,1,99.8488,0.04124
F,1318,1,99.8695,0.04125
F,1319,1,99.8901,0.04125
F,1320,1,99.9107,0.04126
F,1321,1,99.9313,0.04126
F,1322,1,99.9519,0.04126
F,1323,1,99.9725,0.04127
F,1324,1,99.9931,0.04127
F,1325,1,100.0137,0.04128
F,1326,1,100.0342,0.04128
F,1327,1,100.0548,0.04129
F,1328,1,100.0753,0.04129
F,1329,1,100.0959,0.0413
F,1330,1,100.1164,0.0413
F,1331,1,100.1369,0.04131
F,1332,1,100.1574,0.04131
F,1333,1,100.1779,0.04132
F,1334,1,100.1984,0.04132
F,1335,1,100.2189,0.04133
F,1336,1,100.2394,0.04133
F,1337,1,100.2598,0.04134
F,1338,1,100.2803,0.04134
F,1339,1,100.3007,0.04135
F,1340,1,100.3212,0.04135
F,1341,1,100.3416,0.04136
F,1342,1,100.362,0.04136
F,1343,1,100.3824,0.04137
F,1344,1,100.4028,0.04137
F,1345,1,100.4232,0.04138
F,1346,1,100.4436,0.04138
F,1347,1,100.464,0.04139
F,1348,1,100.4843,0.04139
F,1349,1,100.5047,0.0414
F,1350,1,100.525,0.0414
F,1351,1,100.5454,0.04141
F,1352,1,100.5657,0.04141
F,1353,1,100.586,0.04142
F,1354,1,100.6063,0.04142
F,1355,1,100.6266,0.04143
F,1356,1,100.6469,0.04143
F,1357,1,100.6672,0.04144
F,1358,1,100.6875,0.04144
F,1359,1,100.7077,0.04145
F,1360,1,100.728,0.04145
F,1361,1,100.7482,0.04146
F,1362,1,100.7685,0.04146
F,1363,1,100.7887,0.04146
F,1364,1,100.8089,0.04147
F,1365,1,100.8291,0.04147
F,1366,1,100.8493,0.04148
F,1367,1,100.8695,0.04148
F,1368,1,100.8897,0.04149
F,1369,1,100.9099,0.04149
F,1370,1,100.9301,0.0415
F,1371,1,100.9502,0.0415
F,1372,1,100.9704,0.04151
F,1373,1,100.9905,0.04151
F,1374,1,101.0107,0.04152
F,1375,1,101.0308,0.04152
F,1376,1,101.0509,0.04153
F,1377,1,101.071,0.04153
F,1378,1,101.0911,0.04154
F,1379,1,101.1112,0.04154
F,1380,1,101.1313,0.04155
F,1381,1,101.1514,0.04155
F,1382,1,101.1714,0.04156
F,1383,1,101.1915,0.04156
F,1384,1,101.2115,0.04157
F,1385,1,101.2316,0.04157
F,1386,1,101.2516,0.04158
F,1387,1,101.2716,0.04158
F,1388,1,101.2917,0.04158
F,1389,1,101.3117,0.04159
F,1390,1,101.3317,0.04159
F,1391,1,101.3517,0.0416
F,1392,1,101.3716,0.0416
F,1393,1,101.3916,0.04161
F,1394,1,101.4116,0.04161
F,1395,1,101.4315,0.04162
F,1396,1,101.4515,0.04162
F,1397,1,101.4714,0.04163
F,1398,1,101.4914,0.04163
F,1399,1,101.5113,0.04164
F,1400,1,101.5312,0.04164
F,1401,1,101.5511,0.04165
F,1402,1,101.571,0.04165
F,1403,1,101.5909,0.04166
F,1404,1,101.6108,0.04166
F,1405,1,101.6306,0.04167
F,1406,1,101.6505,0.04167
F,1407,1,101.6704,0.04167
F,1408,1,101.6902,0.04168
F,1409,1,101.7101,0.04168
F,1410,1,101.7299,0.04169
F,1411,1,101.7497,0.04169
F,1412,1,101.7695,0.0417
F,1413,1,101.7893,0.0417
F,1414,1,101.8091,0.04171
F,1415,1,101.8289,0.04171
F,1416,1,101.8487,0.04172
F,1417,1,101.8685,0.04172
F,1418,1,101.8883,0.04173
F,1419,1,101.908,0.04173
F,1420,1,101.9278,0.04174
F,1421,1,101.9475,0.04174
F,1422,1,101.9673,0.04175
F,1423,1,101.987,0.04175
F,1424,1,102.0067,0.04175
F,1425,1,102.0264,0.04176
F,1426,1,102.0461,0.04176
F,1427,1,102.0658,0.04177
F,1428,1,102.0855,0.04177
F,1429,1,102.1052,0.04178
F,1430,1,102.1249,0.04178
F,1431,1,102.1446,0.04179
F,1432,1,102.1642,0.04179
F,1433,1,102.1839,0.0418
F,1434,1,102.2035,0.0418
F,1435,1,102.2232,0.04181
F,1436,1,102.2428,0.04181
F,1437,1,102.2624,0.04181
F,1438,1,102.282,0.04182
F,1439,1,102.3016,0.04182
F,1440,1,102.3212,0.04183
F,1441,1,102.3408,0.04183
F,1442,1,102.3604,0.04184
F,1443,1,102.38,0.04184
F,1444,1,102.3996,0.04185
F,1445,1,102.4191,0.04185
F,1446,1,102.4387,0.04186
F,1447,1,102.4582,0.04186
F,1448,1,102.4778,0.04187
F,1449,1,102.4973,0.04187
F,1450,1,102.5168,0.04187
F,1451,1,102.5364,0.04188
F,1452,1,102.5559,0.04188
F,1453,1,102.5754,0.04189
F,1454,1,102.5949,0.04189
F,1455,1,102.6144,0.0419
F,1456,1,102.6338,0.0419
F,1457,1,102.6533,0.04191
F,1458,1,102.6728,0.04191
F,1459,1,102.6923,0.04192
F,1460,1,102.7117,0.04192
F,1461,1,102.7312,0.04193
F,1462,1,102.7506,0.04193
F,1463,1,102.77,0.04193
F,1464,1,102.7895,0.04194
F,1465,1,102.8089,0.04194
F,1466,1,102.8283,0.04195
F,1467,1,102.8477,0.04195
F,1468,1,102.8671,0.04196
F,1469,1,102.8865,0.04196
F,1470,1,102.9059,0.04197
F,1471,1,102.9252,0.04197
F,1472,1,102.9446,0.04198
F,1473,1,102.964,0.04198
F,1474,1,102.9833,0.04198
F,1475,1,103.0027,0.04199
F,1476,1,103.022,0.04199
F,1477,1,103.0414,0.042
F,1478,1,103.0607,0.042
F,1479,1,103.08,0.04201
F,1480,1,103.0993,0.04201
F,1481,1,103.1186,0.04202
F,1482,1,103.1379,0.04202
F,1483,1,103.1572,0.04203
F,1484,1,103.1765,0.04203
F,1485,1,103.1958,0.04203
F,1486,1,103.2151,0.04204
F,1487,1,103.2343,0.04204
F,1488,1,103.2536,0.04205
F,1489,1,103.2728,0.04205
F,1490,1,103.2921,0.04206
F,1491,1,103.3113,0.04206
F,1492,1,103.3306,0.04207
F,1493,1,103.3498,0.04207
F,1494,1,103.369,0.04208
F,1495,1,103.3882,0.04208
F,1496,1,103.4074,0.04208
F,1497,1,103.4266,0.04209
F,1498,1,103.4458,0.04209
F,1499,1,103.465,0.0421
F,1500,1,103.4842,0.0421
F,1501,1,103.5034,0.04211
F,1502,1,103.5225,0.04211
F,1503,1,103.5417,0.04212
F,1504,1,103.5608,0.04212
F,1505,1,103.58,0.04212
F,1506,1,103.5991,0.04213
F,1507,1,103.6183,0.04213
F,1508,1,103.6374,0.04214
F,1509,1,103.6565,0.04214
F,1510,1,103.6756,0.04215
F,1511,1,103.6947,0.04215
F,1512,1,103.7138,0.04216
F,1513,1,103.7329,0.04216
F,1514,1,103.752,0.04216
F,1515,1,103.7711,0.04217
F,1516,1,103.7902,0.04217
F,1517,1,103.8092,0.04218
F,1518,1,103.8283,0.04218
F,1519,1,103.8473,0.04219
F,1520,1,103.8664,0.04219
F,1521,1,103.8854,0.0422
F,1522,1,103.9045,0.0422
F,1523,1,103.9235,0.0422
F,1524,1,103.9425,0.04221
F,1525,1,103.9616,0.04221
F,1526,1,103.9806,0.04222
F,1527,1,103.9996,0.04222
F,1528,1,104.0186,0.04223
F,1529,1,104.0376,0.04223
F,1530,1,104.0565,0.04224
F,1531,1,104.0755,0.04224
F,1532,1,104.0945,0.04224
F,1533,1,104.1135,0.04225
F,1534,1,104.1324,0.04225
F,1535,1,104.1514,0.04226
F,1536,1,104.1703,0.04226
F,1537,1,104.1893,0.04227
F,1538,1,104.2082,0.04227
F,1539,1,104.2271,0.04227
F,1540,1,104.2461,0.04228
F,1541,1,104.265,0.04228
F,1542,1,104.2839,0.04229
F,1543,1,104.3028,0.04229
F,1544,1,104.3217,0.0423
F,1545,1,104.3406,0.0423
F,1546,1,104.3595,0.04231
F,1547,1,104.3784,0.04231
F,1548,1,104.3972,0.04231
F,1549,1,104.4161,0.04232
F,1550,1,104.435,0.04232
F,1551,1,104.4538,0.04233
F,1552,1,104.4727,0.04233
F,1553,1,104.4915,0.04234
F,1554,1,104.5104,0.04234
F,1555,1,104.5292,0.04234
F,1556,1,104.548,0.04235
F,1557,1,104.5668,0.04235
F,1558,1,104.5856,0.04236
F,1559,1,104.6045,0.04236
F,1560,1,104.6233,0.04237
F,1561,1,104.6421,0.04237
F,1562,1,104.6608,0.04238
F,1563,1,104.6796,0.04238
F,1564,1,104.6984,0.04238
F,1565,1,104.7172,0.04239
F,1566,1,104.736,0.04239
